input_idx,layer_name,layer_type,op_type,M,K,P,input_sparsity,output_sparsity,weight_sparsity,input_shape,output_shape,model_name
26,gcn.transform_2,Linear,MM,2048,256,128,0.3793,0.5831,0.2683,"(1, 256)","(1, 128)",gcn_synthetic
26,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9815,0.0444,-0.0014,"(1, 2048)","(1, 128)",gcn_synthetic
26,gcn.transform_3,Linear,MM,2048,128,64,0.0543,0.4453,0.4981,"(1, 128)","(1, 64)",gcn_synthetic
26,gcn.aggregate_4,Linear,MM,2048,2048,64,0.8508,0.0774,0.0218,"(1, 2048)","(1, 64)",gcn_synthetic
26,gcn.output,Linear,MM,2048,64,7,0.5987,0.022,0.6986,"(1, 64)","(1, 7)",gcn_synthetic
27,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8918,0.0848,-0.0021,"(1, 2048)","(1, 128)",gcn_synthetic
27,gcn.transform_1,Linear,MM,2048,128,256,0.1454,0.3045,0.0045,"(1, 128)","(1, 256)",gcn_synthetic
27,gcn.aggregate_2,Linear,MM,2048,2048,256,0.9319,0.0064,-0.0295,"(1, 2048)","(1, 256)",gcn_synthetic
27,gcn.transform_2,Linear,MM,2048,256,128,0.4784,0.4872,0.3001,"(1, 256)","(1, 128)",gcn_synthetic
27,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9601,0.0173,0.005,"(1, 2048)","(1, 128)",gcn_synthetic
27,gcn.transform_3,Linear,MM,2048,128,64,0.0087,0.5052,0.5163,"(1, 128)","(1, 64)",gcn_synthetic
27,gcn.aggregate_4,Linear,MM,2048,2048,64,0.8294,0.0027,0.0266,"(1, 2048)","(1, 64)",gcn_synthetic
27,gcn.output,Linear,MM,2048,64,7,0.558,0.0104,0.7043,"(1, 64)","(1, 7)",gcn_synthetic
28,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8995,0.071,-0.0065,"(1, 2048)","(1, 128)",gcn_synthetic
28,gcn.transform_1,Linear,MM,2048,128,256,0.1039,0.5083,-0.0033,"(1, 128)","(1, 256)",gcn_synthetic
28,gcn.aggregate_2,Linear,MM,2048,2048,256,0.8367,0.0339,0.0195,"(1, 2048)","(1, 256)",gcn_synthetic
28,gcn.transform_2,Linear,MM,2048,256,128,0.5242,0.3629,0.3032,"(1, 256)","(1, 128)",gcn_synthetic
28,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9227,0.0524,0.0118,"(1, 2048)","(1, 128)",gcn_synthetic
28,gcn.transform_3,Linear,MM,2048,128,64,0.1003,0.4791,0.5267,"(1, 128)","(1, 64)",gcn_synthetic
28,gcn.aggregate_4,Linear,MM,2048,2048,64,0.9134,0.0537,0.0034,"(1, 2048)","(1, 64)",gcn_synthetic
28,gcn.output,Linear,MM,2048,64,7,0.3739,0.0385,0.7055,"(1, 64)","(1, 7)",gcn_synthetic
29,gcn.aggregate_1,Linear,MM,2048,2048,128,0.842,0.0658,0.0228,"(1, 2048)","(1, 128)",gcn_synthetic
29,gcn.transform_1,Linear,MM,2048,128,256,0.0227,0.5326,-0.0158,"(1, 128)","(1, 256)",gcn_synthetic
29,gcn.aggregate_2,Linear,MM,2048,2048,256,0.8879,0.0835,0.0392,"(1, 2048)","(1, 256)",gcn_synthetic
29,gcn.transform_2,Linear,MM,2048,256,128,0.4663,0.5927,0.2783,"(1, 256)","(1, 128)",gcn_synthetic
29,gcn.aggregate_3,Linear,MM,2048,2048,128,0.968,0.0545,0.0117,"(1, 2048)","(1, 128)",gcn_synthetic
29,gcn.transform_3,Linear,MM,2048,128,64,0.1873,0.3671,0.477,"(1, 128)","(1, 64)",gcn_synthetic
29,gcn.aggregate_4,Linear,MM,2048,2048,64,0.8339,0.0852,-0.0095,"(1, 2048)","(1, 64)",gcn_synthetic
29,gcn.output,Linear,MM,2048,64,7,0.3795,0.0127,0.7209,"(1, 64)","(1, 7)",gcn_synthetic
30,gcn.aggregate_1,Linear,MM,2048,2048,128,0.9482,0.0835,0.0006,"(1, 2048)","(1, 128)",gcn_synthetic
30,gcn.transform_1,Linear,MM,2048,128,256,0.0229,0.3158,0.0189,"(1, 128)","(1, 256)",gcn_synthetic
30,gcn.aggregate_2,Linear,MM,2048,2048,256,0.8496,0.092,-0.0054,"(1, 2048)","(1, 256)",gcn_synthetic
30,gcn.transform_2,Linear,MM,2048,256,128,0.3739,0.3616,0.2768,"(1, 256)","(1, 128)",gcn_synthetic
30,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9616,0.0486,-0.0135,"(1, 2048)","(1, 128)",gcn_synthetic
30,gcn.transform_3,Linear,MM,2048,128,64,0.109,0.4041,0.4941,"(1, 128)","(1, 64)",gcn_synthetic
30,gcn.aggregate_4,Linear,MM,2048,2048,64,0.8587,0.0311,0.0208,"(1, 2048)","(1, 64)",gcn_synthetic
30,gcn.output,Linear,MM,2048,64,7,0.3042,0.0848,0.6579,"(1, 64)","(1, 7)",gcn_synthetic
31,gcn.aggregate_1,Linear,MM,2048,2048,128,0.9383,0.0551,0.0305,"(1, 2048)","(1, 128)",gcn_synthetic
31,gcn.transform_1,Linear,MM,2048,128,256,0.138,0.4303,-0.0184,"(1, 128)","(1, 256)",gcn_synthetic
31,gcn.aggregate_2,Linear,MM,2048,2048,256,0.8299,0.0967,-0.0005,"(1, 2048)","(1, 256)",gcn_synthetic
31,gcn.transform_2,Linear,MM,2048,256,128,0.3662,0.3882,0.2853,"(1, 256)","(1, 128)",gcn_synthetic
31,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9746,0.0367,0.0178,"(1, 2048)","(1, 128)",gcn_synthetic
31,gcn.transform_3,Linear,MM,2048,128,64,0.0162,0.517,0.4765,"(1, 128)","(1, 64)",gcn_synthetic
31,gcn.aggregate_4,Linear,MM,2048,2048,64,0.8625,0.0918,0.0074,"(1, 2048)","(1, 64)",gcn_synthetic
31,gcn.output,Linear,MM,2048,64,7,0.451,0.0349,0.6968,"(1, 64)","(1, 7)",gcn_synthetic
32,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8971,0.025,-0.0136,"(1, 2048)","(1, 128)",gcn_synthetic
32,gcn.transform_1,Linear,MM,2048,128,256,0.192,0.4479,-0.0121,"(1, 128)","(1, 256)",gcn_synthetic
32,gcn.aggregate_2,Linear,MM,2048,2048,256,0.9127,0.0474,0.033,"(1, 2048)","(1, 256)",gcn_synthetic
32,gcn.transform_2,Linear,MM,2048,256,128,0.594,0.5005,0.3343,"(1, 256)","(1, 128)",gcn_synthetic
32,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9216,0.0015,-0.0047,"(1, 2048)","(1, 128)",gcn_synthetic
32,gcn.transform_3,Linear,MM,2048,128,64,0.0787,0.5437,0.4704,"(1, 128)","(1, 64)",gcn_synthetic
32,gcn.aggregate_4,Linear,MM,2048,2048,64,0.9178,0.0089,0.0008,"(1, 2048)","(1, 64)",gcn_synthetic
32,gcn.output,Linear,MM,2048,64,7,0.4789,0.0405,0.7126,"(1, 64)","(1, 7)",gcn_synthetic
33,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8974,0.0871,0.0178,"(1, 2048)","(1, 128)",gcn_synthetic
33,gcn.transform_1,Linear,MM,2048,128,256,0.009,0.5018,0.0111,"(1, 128)","(1, 256)",gcn_synthetic
33,gcn.aggregate_2,Linear,MM,2048,2048,256,0.8982,0.0102,0.0072,"(1, 2048)","(1, 256)",gcn_synthetic
33,gcn.transform_2,Linear,MM,2048,256,128,0.3295,0.4783,0.3217,"(1, 256)","(1, 128)",gcn_synthetic
33,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9431,0.0233,-0.0005,"(1, 2048)","(1, 128)",gcn_synthetic
33,gcn.transform_3,Linear,MM,2048,128,64,0.124,0.3988,0.498,"(1, 128)","(1, 64)",gcn_synthetic
33,gcn.aggregate_4,Linear,MM,2048,2048,64,0.8461,0.0751,0.0161,"(1, 2048)","(1, 64)",gcn_synthetic
33,gcn.output,Linear,MM,2048,64,7,0.3304,0.0516,0.7191,"(1, 64)","(1, 7)",gcn_synthetic
34,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8837,0.0745,-0.005,"(1, 2048)","(1, 128)",gcn_synthetic
34,gcn.transform_1,Linear,MM,2048,128,256,0.0857,0.5198,0.0155,"(1, 128)","(1, 256)",gcn_synthetic
34,gcn.aggregate_2,Linear,MM,2048,2048,256,0.8994,0.0558,-0.0223,"(1, 2048)","(1, 256)",gcn_synthetic
34,gcn.transform_2,Linear,MM,2048,256,128,0.3551,0.3245,0.289,"(1, 256)","(1, 128)",gcn_synthetic
34,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9073,0.0846,-0.012,"(1, 2048)","(1, 128)",gcn_synthetic
34,gcn.transform_3,Linear,MM,2048,128,64,0.1793,0.367,0.4968,"(1, 128)","(1, 64)",gcn_synthetic
34,gcn.aggregate_4,Linear,MM,2048,2048,64,0.8402,0.0194,0.006,"(1, 2048)","(1, 64)",gcn_synthetic
34,gcn.output,Linear,MM,2048,64,7,0.5004,0.0859,0.7031,"(1, 64)","(1, 7)",gcn_synthetic
35,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8364,0.0674,-0.0077,"(1, 2048)","(1, 128)",gcn_synthetic
35,gcn.transform_1,Linear,MM,2048,128,256,0.1741,0.5083,0.037,"(1, 128)","(1, 256)",gcn_synthetic
35,gcn.aggregate_2,Linear,MM,2048,2048,256,0.9342,0.0753,-0.0046,"(1, 2048)","(1, 256)",gcn_synthetic
35,gcn.transform_2,Linear,MM,2048,256,128,0.4361,0.3065,0.3714,"(1, 256)","(1, 128)",gcn_synthetic
35,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9482,0.0423,-0.011,"(1, 2048)","(1, 128)",gcn_synthetic
35,gcn.transform_3,Linear,MM,2048,128,64,0.1973,0.4134,0.4988,"(1, 128)","(1, 64)",gcn_synthetic
35,gcn.aggregate_4,Linear,MM,2048,2048,64,0.8573,0.0051,-0.0057,"(1, 2048)","(1, 64)",gcn_synthetic
35,gcn.output,Linear,MM,2048,64,7,0.309,0.0339,0.6991,"(1, 64)","(1, 7)",gcn_synthetic
36,gcn.aggregate_1,Linear,MM,2048,2048,128,0.9231,0.0459,0.0176,"(1, 2048)","(1, 128)",gcn_synthetic
36,gcn.transform_1,Linear,MM,2048,128,256,0.1509,0.4055,0.0177,"(1, 128)","(1, 256)",gcn_synthetic
36,gcn.aggregate_2,Linear,MM,2048,2048,256,0.8528,0.0802,0.0305,"(1, 2048)","(1, 256)",gcn_synthetic
36,gcn.transform_2,Linear,MM,2048,256,128,0.4743,0.4093,0.2863,"(1, 256)","(1, 128)",gcn_synthetic
36,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9072,0.0116,-0.0024,"(1, 2048)","(1, 128)",gcn_synthetic
36,gcn.transform_3,Linear,MM,2048,128,64,0.1988,0.4092,0.5195,"(1, 128)","(1, 64)",gcn_synthetic
36,gcn.aggregate_4,Linear,MM,2048,2048,64,0.8375,0.0351,0.0246,"(1, 2048)","(1, 64)",gcn_synthetic
36,gcn.output,Linear,MM,2048,64,7,0.3038,0.0763,0.6719,"(1, 64)","(1, 7)",gcn_synthetic
37,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8625,0.0432,-0.0559,"(1, 2048)","(1, 128)",gcn_synthetic
37,gcn.transform_1,Linear,MM,2048,128,256,0.0995,0.4038,-0.0208,"(1, 128)","(1, 256)",gcn_synthetic
37,gcn.aggregate_2,Linear,MM,2048,2048,256,0.868,0.0405,0.0466,"(1, 2048)","(1, 256)",gcn_synthetic
37,gcn.transform_2,Linear,MM,2048,256,128,0.3723,0.4525,0.3069,"(1, 256)","(1, 128)",gcn_synthetic
37,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9535,0.0017,-0.0321,"(1, 2048)","(1, 128)",gcn_synthetic
37,gcn.transform_3,Linear,MM,2048,128,64,0.0809,0.548,0.5025,"(1, 128)","(1, 64)",gcn_synthetic
37,gcn.aggregate_4,Linear,MM,2048,2048,64,0.8489,0.0483,-0.028,"(1, 2048)","(1, 64)",gcn_synthetic
37,gcn.output,Linear,MM,2048,64,7,0.3617,0.0291,0.7212,"(1, 64)","(1, 7)",gcn_synthetic
38,gcn.aggregate_1,Linear,MM,2048,2048,128,0.9432,0.0087,-0.0139,"(1, 2048)","(1, 128)",gcn_synthetic
38,gcn.transform_1,Linear,MM,2048,128,256,0.1077,0.3438,-0.0011,"(1, 128)","(1, 256)",gcn_synthetic
38,gcn.aggregate_2,Linear,MM,2048,2048,256,0.8951,0.0264,-0.0211,"(1, 2048)","(1, 256)",gcn_synthetic
38,gcn.transform_2,Linear,MM,2048,256,128,0.3013,0.3885,0.3264,"(1, 256)","(1, 128)",gcn_synthetic
38,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9074,0.0495,0.0182,"(1, 2048)","(1, 128)",gcn_synthetic
38,gcn.transform_3,Linear,MM,2048,128,64,0.1,0.3108,0.4725,"(1, 128)","(1, 64)",gcn_synthetic
38,gcn.aggregate_4,Linear,MM,2048,2048,64,0.8478,0.0489,-0.0184,"(1, 2048)","(1, 64)",gcn_synthetic
38,gcn.output,Linear,MM,2048,64,7,0.495,0.0344,0.7034,"(1, 64)","(1, 7)",gcn_synthetic
39,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8274,0.0805,-0.0044,"(1, 2048)","(1, 128)",gcn_synthetic
39,gcn.transform_1,Linear,MM,2048,128,256,0.0022,0.417,0.0372,"(1, 128)","(1, 256)",gcn_synthetic
39,gcn.aggregate_2,Linear,MM,2048,2048,256,0.8969,0.0859,-0.0283,"(1, 2048)","(1, 256)",gcn_synthetic
39,gcn.transform_2,Linear,MM,2048,256,128,0.4342,0.562,0.3326,"(1, 256)","(1, 128)",gcn_synthetic
39,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9316,0.0065,-0.024,"(1, 2048)","(1, 128)",gcn_synthetic
39,gcn.transform_3,Linear,MM,2048,128,64,0.009,0.3513,0.4906,"(1, 128)","(1, 64)",gcn_synthetic
39,gcn.aggregate_4,Linear,MM,2048,2048,64,0.8486,0.0574,-0.0063,"(1, 2048)","(1, 64)",gcn_synthetic
39,gcn.output,Linear,MM,2048,64,7,0.5809,0.0236,0.7023,"(1, 64)","(1, 7)",gcn_synthetic
40,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8224,0.0531,-0.0236,"(1, 2048)","(1, 128)",gcn_synthetic
40,gcn.transform_1,Linear,MM,2048,128,256,0.1339,0.3883,0.0218,"(1, 128)","(1, 256)",gcn_synthetic
40,gcn.aggregate_2,Linear,MM,2048,2048,256,0.9353,0.0881,-0.0096,"(1, 2048)","(1, 256)",gcn_synthetic
40,gcn.transform_2,Linear,MM,2048,256,128,0.5234,0.3133,0.3216,"(1, 256)","(1, 128)",gcn_synthetic
40,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9188,0.0071,-0.0084,"(1, 2048)","(1, 128)",gcn_synthetic
40,gcn.transform_3,Linear,MM,2048,128,64,0.0983,0.5748,0.4767,"(1, 128)","(1, 64)",gcn_synthetic
40,gcn.aggregate_4,Linear,MM,2048,2048,64,0.8941,0.0706,-0.0046,"(1, 2048)","(1, 64)",gcn_synthetic
40,gcn.output,Linear,MM,2048,64,7,0.5975,0.056,0.691,"(1, 64)","(1, 7)",gcn_synthetic
41,gcn.aggregate_1,Linear,MM,2048,2048,128,0.9182,0.0032,-0.0176,"(1, 2048)","(1, 128)",gcn_synthetic
41,gcn.transform_1,Linear,MM,2048,128,256,0.1984,0.5606,0.0168,"(1, 128)","(1, 256)",gcn_synthetic
41,gcn.aggregate_2,Linear,MM,2048,2048,256,0.8247,0.0185,-0.0108,"(1, 2048)","(1, 256)",gcn_synthetic
41,gcn.transform_2,Linear,MM,2048,256,128,0.4754,0.32,0.3046,"(1, 256)","(1, 128)",gcn_synthetic
41,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9199,0.0948,0.0553,"(1, 2048)","(1, 128)",gcn_synthetic
41,gcn.transform_3,Linear,MM,2048,128,64,0.0539,0.432,0.4989,"(1, 128)","(1, 64)",gcn_synthetic
41,gcn.aggregate_4,Linear,MM,2048,2048,64,0.82,0.0517,-0.0075,"(1, 2048)","(1, 64)",gcn_synthetic
41,gcn.output,Linear,MM,2048,64,7,0.4564,0.0266,0.703,"(1, 64)","(1, 7)",gcn_synthetic
42,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8282,0.0573,-0.0078,"(1, 2048)","(1, 128)",gcn_synthetic
42,gcn.transform_1,Linear,MM,2048,128,256,0.0278,0.3379,-0.0366,"(1, 128)","(1, 256)",gcn_synthetic
42,gcn.aggregate_2,Linear,MM,2048,2048,256,0.816,0.0072,0.0315,"(1, 2048)","(1, 256)",gcn_synthetic
42,gcn.transform_2,Linear,MM,2048,256,128,0.5377,0.5874,0.3066,"(1, 256)","(1, 128)",gcn_synthetic
42,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9152,0.0136,0.0226,"(1, 2048)","(1, 128)",gcn_synthetic
42,gcn.transform_3,Linear,MM,2048,128,64,0.1534,0.4675,0.4981,"(1, 128)","(1, 64)",gcn_synthetic
42,gcn.aggregate_4,Linear,MM,2048,2048,64,0.8235,0.0391,-0.0165,"(1, 2048)","(1, 64)",gcn_synthetic
42,gcn.output,Linear,MM,2048,64,7,0.3117,0.0584,0.7286,"(1, 64)","(1, 7)",gcn_synthetic
43,gcn.aggregate_1,Linear,MM,2048,2048,128,0.908,0.0715,-0.0095,"(1, 2048)","(1, 128)",gcn_synthetic
43,gcn.transform_1,Linear,MM,2048,128,256,0.0818,0.4261,-0.0194,"(1, 128)","(1, 256)",gcn_synthetic
43,gcn.aggregate_2,Linear,MM,2048,2048,256,0.8171,0.0386,0.0372,"(1, 2048)","(1, 256)",gcn_synthetic
43,gcn.transform_2,Linear,MM,2048,256,128,0.4708,0.4215,0.3012,"(1, 256)","(1, 128)",gcn_synthetic
43,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9835,0.0598,0.0136,"(1, 2048)","(1, 128)",gcn_synthetic
43,gcn.transform_3,Linear,MM,2048,128,64,0.1982,0.3663,0.5059,"(1, 128)","(1, 64)",gcn_synthetic
43,gcn.aggregate_4,Linear,MM,2048,2048,64,0.9037,0.0919,-0.0221,"(1, 2048)","(1, 64)",gcn_synthetic
43,gcn.output,Linear,MM,2048,64,7,0.3118,0.0828,0.7073,"(1, 64)","(1, 7)",gcn_synthetic
44,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8209,0.094,0.0205,"(1, 2048)","(1, 128)",gcn_synthetic
44,gcn.transform_1,Linear,MM,2048,128,256,0.1537,0.5559,-0.0042,"(1, 128)","(1, 256)",gcn_synthetic
44,gcn.aggregate_2,Linear,MM,2048,2048,256,0.8705,0.0714,-0.0058,"(1, 2048)","(1, 256)",gcn_synthetic
44,gcn.transform_2,Linear,MM,2048,256,128,0.3697,0.3004,0.2977,"(1, 256)","(1, 128)",gcn_synthetic
44,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9327,0.0494,-0.0129,"(1, 2048)","(1, 128)",gcn_synthetic
44,gcn.transform_3,Linear,MM,2048,128,64,0.0148,0.4487,0.506,"(1, 128)","(1, 64)",gcn_synthetic
44,gcn.aggregate_4,Linear,MM,2048,2048,64,0.9077,0.0977,-0.0133,"(1, 2048)","(1, 64)",gcn_synthetic
44,gcn.output,Linear,MM,2048,64,7,0.3206,0.0208,0.6929,"(1, 64)","(1, 7)",gcn_synthetic
45,gcn.aggregate_1,Linear,MM,2048,2048,128,0.815,0.0003,-0.016,"(1, 2048)","(1, 128)",gcn_synthetic
45,gcn.transform_1,Linear,MM,2048,128,256,0.0036,0.4064,-0.0103,"(1, 128)","(1, 256)",gcn_synthetic
45,gcn.aggregate_2,Linear,MM,2048,2048,256,0.9239,0.0304,0.0203,"(1, 2048)","(1, 256)",gcn_synthetic
45,gcn.transform_2,Linear,MM,2048,256,128,0.3077,0.5885,0.3187,"(1, 256)","(1, 128)",gcn_synthetic
45,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9125,0.0717,0.0192,"(1, 2048)","(1, 128)",gcn_synthetic
45,gcn.transform_3,Linear,MM,2048,128,64,0.199,0.358,0.4937,"(1, 128)","(1, 64)",gcn_synthetic
45,gcn.aggregate_4,Linear,MM,2048,2048,64,0.9229,0.0506,0.0017,"(1, 2048)","(1, 64)",gcn_synthetic
45,gcn.output,Linear,MM,2048,64,7,0.478,0.023,0.7049,"(1, 64)","(1, 7)",gcn_synthetic
46,gcn.aggregate_1,Linear,MM,2048,2048,128,0.9078,0.0288,-0.0037,"(1, 2048)","(1, 128)",gcn_synthetic
46,gcn.transform_1,Linear,MM,2048,128,256,0.1848,0.5328,-0.0447,"(1, 128)","(1, 256)",gcn_synthetic
46,gcn.aggregate_2,Linear,MM,2048,2048,256,0.8365,0.0097,0.0097,"(1, 2048)","(1, 256)",gcn_synthetic
46,gcn.transform_2,Linear,MM,2048,256,128,0.5575,0.4152,0.3134,"(1, 256)","(1, 128)",gcn_synthetic
46,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9443,0.0465,-0.0222,"(1, 2048)","(1, 128)",gcn_synthetic
46,gcn.transform_3,Linear,MM,2048,128,64,0.1437,0.5259,0.4749,"(1, 128)","(1, 64)",gcn_synthetic
46,gcn.aggregate_4,Linear,MM,2048,2048,64,0.9296,0.0845,-0.0155,"(1, 2048)","(1, 64)",gcn_synthetic
46,gcn.output,Linear,MM,2048,64,7,0.513,0.0973,0.7236,"(1, 64)","(1, 7)",gcn_synthetic
47,gcn.aggregate_1,Linear,MM,2048,2048,128,0.9374,0.0971,0.002,"(1, 2048)","(1, 128)",gcn_synthetic
47,gcn.transform_1,Linear,MM,2048,128,256,0.0431,0.374,-0.0084,"(1, 128)","(1, 256)",gcn_synthetic
47,gcn.aggregate_2,Linear,MM,2048,2048,256,0.9266,0.075,0.0048,"(1, 2048)","(1, 256)",gcn_synthetic
47,gcn.transform_2,Linear,MM,2048,256,128,0.3565,0.3011,0.259,"(1, 256)","(1, 128)",gcn_synthetic
47,gcn.aggregate_3,Linear,MM,2048,2048,128,0.981,0.071,-0.0134,"(1, 2048)","(1, 128)",gcn_synthetic
47,gcn.transform_3,Linear,MM,2048,128,64,0.0842,0.414,0.5009,"(1, 128)","(1, 64)",gcn_synthetic
47,gcn.aggregate_4,Linear,MM,2048,2048,64,0.8257,0.0156,0.007,"(1, 2048)","(1, 64)",gcn_synthetic
47,gcn.output,Linear,MM,2048,64,7,0.3374,0.0239,0.6763,"(1, 64)","(1, 7)",gcn_synthetic
48,gcn.aggregate_1,Linear,MM,2048,2048,128,0.9419,0.0219,0.0106,"(1, 2048)","(1, 128)",gcn_synthetic
48,gcn.transform_1,Linear,MM,2048,128,256,0.0826,0.4786,0.0284,"(1, 128)","(1, 256)",gcn_synthetic
48,gcn.aggregate_2,Linear,MM,2048,2048,256,0.82,0.0484,-0.0013,"(1, 2048)","(1, 256)",gcn_synthetic
48,gcn.transform_2,Linear,MM,2048,256,128,0.3729,0.5783,0.3085,"(1, 256)","(1, 128)",gcn_synthetic
48,gcn.aggregate_3,Linear,MM,2048,2048,128,0.955,0.0728,-0.0055,"(1, 2048)","(1, 128)",gcn_synthetic
48,gcn.transform_3,Linear,MM,2048,128,64,0.1511,0.5936,0.5005,"(1, 128)","(1, 64)",gcn_synthetic
48,gcn.aggregate_4,Linear,MM,2048,2048,64,0.9074,0.0809,-0.0085,"(1, 2048)","(1, 64)",gcn_synthetic
48,gcn.output,Linear,MM,2048,64,7,0.4628,0.0152,0.6645,"(1, 64)","(1, 7)",gcn_synthetic
49,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8721,0.0277,-0.0091,"(1, 2048)","(1, 128)",gcn_synthetic
49,gcn.transform_1,Linear,MM,2048,128,256,0.0163,0.303,0.02,"(1, 128)","(1, 256)",gcn_synthetic
49,gcn.aggregate_2,Linear,MM,2048,2048,256,0.9291,0.0859,-0.0264,"(1, 2048)","(1, 256)",gcn_synthetic
49,gcn.transform_2,Linear,MM,2048,256,128,0.5583,0.3784,0.2614,"(1, 256)","(1, 128)",gcn_synthetic
49,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9272,0.0733,0.0094,"(1, 2048)","(1, 128)",gcn_synthetic
49,gcn.transform_3,Linear,MM,2048,128,64,0.1484,0.3541,0.4778,"(1, 128)","(1, 64)",gcn_synthetic
49,gcn.aggregate_4,Linear,MM,2048,2048,64,0.8333,0.07,0.0095,"(1, 2048)","(1, 64)",gcn_synthetic
49,gcn.output,Linear,MM,2048,64,7,0.344,0.0437,0.6626,"(1, 64)","(1, 7)",gcn_synthetic
50,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8392,0.0349,0.0111,"(1, 2048)","(1, 128)",gcn_synthetic
50,gcn.transform_1,Linear,MM,2048,128,256,0.1409,0.3371,0.0111,"(1, 128)","(1, 256)",gcn_synthetic
50,gcn.aggregate_2,Linear,MM,2048,2048,256,0.8426,0.0939,0.0432,"(1, 2048)","(1, 256)",gcn_synthetic
50,gcn.transform_2,Linear,MM,2048,256,128,0.3055,0.4554,0.2832,"(1, 256)","(1, 128)",gcn_synthetic
50,gcn.aggregate_3,Linear,MM,2048,2048,128,0.962,0.0059,-0.0059,"(1, 2048)","(1, 128)",gcn_synthetic
50,gcn.transform_3,Linear,MM,2048,128,64,0.1889,0.3746,0.4828,"(1, 128)","(1, 64)",gcn_synthetic
50,gcn.aggregate_4,Linear,MM,2048,2048,64,0.8032,0.0809,0.0025,"(1, 2048)","(1, 64)",gcn_synthetic
50,gcn.output,Linear,MM,2048,64,7,0.5679,0.0179,0.7236,"(1, 64)","(1, 7)",gcn_synthetic
51,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8412,0.002,0.0189,"(1, 2048)","(1, 128)",gcn_synthetic
51,gcn.transform_1,Linear,MM,2048,128,256,0.1213,0.3241,0.0041,"(1, 128)","(1, 256)",gcn_synthetic
51,gcn.aggregate_2,Linear,MM,2048,2048,256,0.904,0.0676,0.0072,"(1, 2048)","(1, 256)",gcn_synthetic
51,gcn.transform_2,Linear,MM,2048,256,128,0.5737,0.4175,0.2927,"(1, 256)","(1, 128)",gcn_synthetic
51,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9278,0.0575,0.0132,"(1, 2048)","(1, 128)",gcn_synthetic
51,gcn.transform_3,Linear,MM,2048,128,64,0.1914,0.5449,0.5142,"(1, 128)","(1, 64)",gcn_synthetic
51,gcn.aggregate_4,Linear,MM,2048,2048,64,0.8402,0.0231,-0.0151,"(1, 2048)","(1, 64)",gcn_synthetic
51,gcn.output,Linear,MM,2048,64,7,0.3625,0.0935,0.6864,"(1, 64)","(1, 7)",gcn_synthetic
52,gcn.aggregate_1,Linear,MM,2048,2048,128,0.9427,0.009,-0.0283,"(1, 2048)","(1, 128)",gcn_synthetic
52,gcn.transform_1,Linear,MM,2048,128,256,0.0924,0.3221,0.0063,"(1, 128)","(1, 256)",gcn_synthetic
52,gcn.aggregate_2,Linear,MM,2048,2048,256,0.9473,0.014,-0.01,"(1, 2048)","(1, 256)",gcn_synthetic
52,gcn.transform_2,Linear,MM,2048,256,128,0.477,0.3388,0.3051,"(1, 256)","(1, 128)",gcn_synthetic
52,gcn.aggregate_3,Linear,MM,2048,2048,128,0.978,0.0673,0.0394,"(1, 2048)","(1, 128)",gcn_synthetic
52,gcn.transform_3,Linear,MM,2048,128,64,0.0217,0.5031,0.4582,"(1, 128)","(1, 64)",gcn_synthetic
52,gcn.aggregate_4,Linear,MM,2048,2048,64,0.885,0.0348,0.0266,"(1, 2048)","(1, 64)",gcn_synthetic
