input_idx,layer_name,layer_type,op_type,M,K,P,input_sparsity,output_sparsity,weight_sparsity,input_shape,output_shape,model_name
26,stress_layer_16,Linear,MM,256,512,128,0.0066,0.1499,0.0,"(1, 512)","(1, 128)",dp_stress
26,stress_layer_17,Linear,MM,256,512,128,0.5227,0.3511,0.75,"(1, 512)","(1, 128)",dp_stress
26,stress_layer_18,Linear,MM,256,512,128,0.0588,0.037,0.0,"(1, 512)","(1, 128)",dp_stress
26,stress_layer_19,Linear,MM,256,512,128,0.0773,0.0967,0.0,"(1, 512)","(1, 128)",dp_stress
26,stress_layer_20,Linear,MM,256,512,128,0.0124,0.0198,0.0,"(1, 512)","(1, 128)",dp_stress
26,stress_layer_21,Linear,MM,256,512,128,0.0416,0.0818,0.0,"(1, 512)","(1, 128)",dp_stress
26,stress_layer_22,Linear,MM,256,512,128,0.0784,0.1303,0.0,"(1, 512)","(1, 128)",dp_stress
26,stress_layer_23,Linear,MM,256,512,128,0.5692,0.4695,0.75,"(1, 512)","(1, 128)",dp_stress
26,stress_layer_24,Linear,MM,256,512,128,0.048,0.0313,0.0,"(1, 512)","(1, 128)",dp_stress
26,stress_layer_25,Linear,MM,256,512,128,0.0928,0.0339,0.0,"(1, 512)","(1, 128)",dp_stress
26,stress_layer_26,Linear,MM,256,512,128,0.0629,0.0736,0.0,"(1, 512)","(1, 128)",dp_stress
26,stress_layer_27,Linear,MM,256,512,128,0.0769,0.1226,0.0,"(1, 512)","(1, 128)",dp_stress
26,stress_layer_28,Linear,MM,256,512,128,0.0031,0.0003,0.0,"(1, 512)","(1, 128)",dp_stress
26,stress_layer_29,Linear,MM,256,512,128,0.6247,0.4034,0.75,"(1, 512)","(1, 128)",dp_stress
26,stress_layer_30,Linear,MM,256,512,128,0.0763,0.0549,0.0,"(1, 512)","(1, 128)",dp_stress
26,stress_layer_31,Linear,MM,256,512,128,0.0698,0.1189,0.0,"(1, 512)","(1, 128)",dp_stress
26,stress_layer_32,Linear,MM,256,512,128,0.0422,0.1188,0.0,"(1, 512)","(1, 128)",dp_stress
26,stress_layer_33,Linear,MM,256,512,128,0.0354,0.1457,0.0,"(1, 512)","(1, 128)",dp_stress
26,stress_layer_34,Linear,MM,256,512,128,0.0579,0.0626,0.0,"(1, 512)","(1, 128)",dp_stress
26,stress_layer_35,Linear,MM,256,512,128,0.6883,0.3284,0.75,"(1, 512)","(1, 128)",dp_stress
26,stress_layer_36,Linear,MM,256,512,128,0.0169,0.1464,0.0,"(1, 512)","(1, 128)",dp_stress
26,stress_layer_37,Linear,MM,256,512,128,0.0022,0.1118,0.0,"(1, 512)","(1, 128)",dp_stress
26,stress_layer_38,Linear,MM,256,512,128,0.0379,0.0417,0.0,"(1, 512)","(1, 128)",dp_stress
26,stress_layer_39,Linear,MM,256,512,128,0.0808,0.0055,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_0,Linear,MM,256,512,128,0.0204,0.0161,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_1,Linear,MM,256,512,128,0.0252,0.1143,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_2,Linear,MM,256,512,128,0.0844,0.0082,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_3,Linear,MM,256,512,128,0.0587,0.1255,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_4,Linear,MM,256,512,128,0.0953,0.1435,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_5,Linear,MM,256,512,128,0.5716,0.4324,0.75,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_6,Linear,MM,256,512,128,0.0069,0.0907,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_7,Linear,MM,256,512,128,0.027,0.1126,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_8,Linear,MM,256,512,128,0.0864,0.0758,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_9,Linear,MM,256,512,128,0.0762,0.0499,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_10,Linear,MM,256,512,128,0.0543,0.0452,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_11,Linear,MM,256,512,128,0.5277,0.4487,0.75,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_12,Linear,MM,256,512,128,0.0384,0.1108,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_13,Linear,MM,256,512,128,0.0074,0.1008,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_14,Linear,MM,256,512,128,0.0502,0.0651,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_15,Linear,MM,256,512,128,0.0468,0.0323,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_16,Linear,MM,256,512,128,0.043,0.1145,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_17,Linear,MM,256,512,128,0.5239,0.3444,0.75,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_18,Linear,MM,256,512,128,0.0479,0.0324,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_19,Linear,MM,256,512,128,0.0708,0.0604,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_20,Linear,MM,256,512,128,0.0166,0.0393,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_21,Linear,MM,256,512,128,0.0455,0.1466,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_22,Linear,MM,256,512,128,0.0487,0.043,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_23,Linear,MM,256,512,128,0.6618,0.4833,0.75,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_24,Linear,MM,256,512,128,0.0251,0.0626,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_25,Linear,MM,256,512,128,0.0912,0.1368,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_26,Linear,MM,256,512,128,0.0974,0.041,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_27,Linear,MM,256,512,128,0.0287,0.0955,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_28,Linear,MM,256,512,128,0.0336,0.1248,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_29,Linear,MM,256,512,128,0.5613,0.4222,0.75,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_30,Linear,MM,256,512,128,0.0741,0.073,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_31,Linear,MM,256,512,128,0.0546,0.0087,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_32,Linear,MM,256,512,128,0.0374,0.0427,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_33,Linear,MM,256,512,128,0.0537,0.082,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_34,Linear,MM,256,512,128,0.0236,0.0227,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_35,Linear,MM,256,512,128,0.6665,0.4358,0.75,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_36,Linear,MM,256,512,128,0.0474,0.1421,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_37,Linear,MM,256,512,128,0.0927,0.0702,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_38,Linear,MM,256,512,128,0.0913,0.1469,0.0,"(1, 512)","(1, 128)",dp_stress
27,stress_layer_39,Linear,MM,256,512,128,0.0856,0.0625,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_0,Linear,MM,256,512,128,0.0067,0.1147,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_1,Linear,MM,256,512,128,0.0109,0.0982,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_2,Linear,MM,256,512,128,0.0994,0.0214,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_3,Linear,MM,256,512,128,0.0715,0.1211,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_4,Linear,MM,256,512,128,0.0197,0.0235,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_5,Linear,MM,256,512,128,0.6582,0.4119,0.75,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_6,Linear,MM,256,512,128,0.093,0.0241,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_7,Linear,MM,256,512,128,0.0541,0.1462,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_8,Linear,MM,256,512,128,0.0114,0.039,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_9,Linear,MM,256,512,128,0.0707,0.0174,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_10,Linear,MM,256,512,128,0.0053,0.0159,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_11,Linear,MM,256,512,128,0.5784,0.3979,0.75,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_12,Linear,MM,256,512,128,0.0085,0.0896,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_13,Linear,MM,256,512,128,0.0076,0.095,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_14,Linear,MM,256,512,128,0.0826,0.0744,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_15,Linear,MM,256,512,128,0.0337,0.0779,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_16,Linear,MM,256,512,128,0.0603,0.1203,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_17,Linear,MM,256,512,128,0.6518,0.3956,0.75,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_18,Linear,MM,256,512,128,0.0133,0.0596,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_19,Linear,MM,256,512,128,0.0661,0.0521,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_20,Linear,MM,256,512,128,0.088,0.0085,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_21,Linear,MM,256,512,128,0.0132,0.032,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_22,Linear,MM,256,512,128,0.0108,0.0781,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_23,Linear,MM,256,512,128,0.5769,0.3808,0.75,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_24,Linear,MM,256,512,128,0.0969,0.1048,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_25,Linear,MM,256,512,128,0.0385,0.1003,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_26,Linear,MM,256,512,128,0.0612,0.0349,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_27,Linear,MM,256,512,128,0.0395,0.0289,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_28,Linear,MM,256,512,128,0.0166,0.092,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_29,Linear,MM,256,512,128,0.5108,0.3588,0.75,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_30,Linear,MM,256,512,128,0.0359,0.1122,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_31,Linear,MM,256,512,128,0.0887,0.1126,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_32,Linear,MM,256,512,128,0.0971,0.0062,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_33,Linear,MM,256,512,128,0.0576,0.1189,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_34,Linear,MM,256,512,128,0.0528,0.0227,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_35,Linear,MM,256,512,128,0.6391,0.304,0.75,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_36,Linear,MM,256,512,128,0.0217,0.0489,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_37,Linear,MM,256,512,128,0.0716,0.1423,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_38,Linear,MM,256,512,128,0.0124,0.0585,0.0,"(1, 512)","(1, 128)",dp_stress
28,stress_layer_39,Linear,MM,256,512,128,0.0264,0.0066,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_0,Linear,MM,256,512,128,0.0969,0.0086,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_1,Linear,MM,256,512,128,0.0147,0.1057,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_2,Linear,MM,256,512,128,0.073,0.0189,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_3,Linear,MM,256,512,128,0.0806,0.1193,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_4,Linear,MM,256,512,128,0.0763,0.089,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_5,Linear,MM,256,512,128,0.5252,0.317,0.75,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_6,Linear,MM,256,512,128,0.0309,0.0387,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_7,Linear,MM,256,512,128,0.0272,0.1096,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_8,Linear,MM,256,512,128,0.0013,0.1053,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_9,Linear,MM,256,512,128,0.025,0.0826,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_10,Linear,MM,256,512,128,0.0737,0.1222,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_11,Linear,MM,256,512,128,0.5489,0.4203,0.75,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_12,Linear,MM,256,512,128,0.0862,0.0575,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_13,Linear,MM,256,512,128,0.038,0.1442,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_14,Linear,MM,256,512,128,0.0775,0.0097,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_15,Linear,MM,256,512,128,0.0167,0.1316,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_16,Linear,MM,256,512,128,0.0472,0.1356,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_17,Linear,MM,256,512,128,0.5651,0.447,0.75,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_18,Linear,MM,256,512,128,0.0463,0.1378,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_19,Linear,MM,256,512,128,0.0514,0.0667,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_20,Linear,MM,256,512,128,0.0058,0.0264,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_21,Linear,MM,256,512,128,0.0636,0.0711,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_22,Linear,MM,256,512,128,0.0154,0.0825,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_23,Linear,MM,256,512,128,0.6352,0.4889,0.75,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_24,Linear,MM,256,512,128,0.0427,0.1149,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_25,Linear,MM,256,512,128,0.0861,0.0805,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_26,Linear,MM,256,512,128,0.004,0.0664,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_27,Linear,MM,256,512,128,0.0561,0.1427,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_28,Linear,MM,256,512,128,0.0302,0.0064,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_29,Linear,MM,256,512,128,0.5597,0.4865,0.75,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_30,Linear,MM,256,512,128,0.0005,0.0004,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_31,Linear,MM,256,512,128,0.0879,0.0439,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_32,Linear,MM,256,512,128,0.0595,0.0456,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_33,Linear,MM,256,512,128,0.058,0.1162,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_34,Linear,MM,256,512,128,0.0325,0.0684,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_35,Linear,MM,256,512,128,0.6315,0.4888,0.75,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_36,Linear,MM,256,512,128,0.0725,0.0739,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_37,Linear,MM,256,512,128,0.0971,0.1415,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_38,Linear,MM,256,512,128,0.0223,0.0051,0.0,"(1, 512)","(1, 128)",dp_stress
29,stress_layer_39,Linear,MM,256,512,128,0.056,0.0423,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_0,Linear,MM,256,512,128,0.0236,0.0621,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_1,Linear,MM,256,512,128,0.0178,0.1198,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_2,Linear,MM,256,512,128,0.0097,0.1494,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_3,Linear,MM,256,512,128,0.0253,0.0215,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_4,Linear,MM,256,512,128,0.0166,0.1252,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_5,Linear,MM,256,512,128,0.5409,0.478,0.75,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_6,Linear,MM,256,512,128,0.002,0.0918,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_7,Linear,MM,256,512,128,0.0814,0.1451,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_8,Linear,MM,256,512,128,0.0168,0.0537,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_9,Linear,MM,256,512,128,0.0777,0.0415,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_10,Linear,MM,256,512,128,0.0081,0.0059,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_11,Linear,MM,256,512,128,0.6777,0.3865,0.75,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_12,Linear,MM,256,512,128,0.0742,0.0587,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_13,Linear,MM,256,512,128,0.0464,0.1352,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_14,Linear,MM,256,512,128,0.0201,0.1188,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_15,Linear,MM,256,512,128,0.0842,0.1117,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_16,Linear,MM,256,512,128,0.0427,0.0434,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_17,Linear,MM,256,512,128,0.5989,0.4195,0.75,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_18,Linear,MM,256,512,128,0.0148,0.0314,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_19,Linear,MM,256,512,128,0.0362,0.1439,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_20,Linear,MM,256,512,128,0.0704,0.0721,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_21,Linear,MM,256,512,128,0.0668,0.1067,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_22,Linear,MM,256,512,128,0.0419,0.1228,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_23,Linear,MM,256,512,128,0.6945,0.34,0.75,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_24,Linear,MM,256,512,128,0.0455,0.0808,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_25,Linear,MM,256,512,128,0.0143,0.0073,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_26,Linear,MM,256,512,128,0.0737,0.1137,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_27,Linear,MM,256,512,128,0.0828,0.0241,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_28,Linear,MM,256,512,128,0.0858,0.0414,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_29,Linear,MM,256,512,128,0.5609,0.3545,0.75,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_30,Linear,MM,256,512,128,0.0931,0.0998,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_31,Linear,MM,256,512,128,0.062,0.0204,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_32,Linear,MM,256,512,128,0.0435,0.0488,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_33,Linear,MM,256,512,128,0.0065,0.0006,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_34,Linear,MM,256,512,128,0.0029,0.1084,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_35,Linear,MM,256,512,128,0.6139,0.4619,0.75,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_36,Linear,MM,256,512,128,0.0139,0.1407,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_37,Linear,MM,256,512,128,0.0172,0.0459,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_38,Linear,MM,256,512,128,0.036,0.1352,0.0,"(1, 512)","(1, 128)",dp_stress
30,stress_layer_39,Linear,MM,256,512,128,0.0925,0.008,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_0,Linear,MM,256,512,128,0.0376,0.0305,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_1,Linear,MM,256,512,128,0.0919,0.089,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_2,Linear,MM,256,512,128,0.0823,0.033,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_3,Linear,MM,256,512,128,0.0126,0.0007,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_4,Linear,MM,256,512,128,0.0874,0.061,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_5,Linear,MM,256,512,128,0.6368,0.4387,0.75,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_6,Linear,MM,256,512,128,0.0647,0.0627,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_7,Linear,MM,256,512,128,0.0128,0.0227,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_8,Linear,MM,256,512,128,0.0045,0.1134,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_9,Linear,MM,256,512,128,0.0661,0.0479,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_10,Linear,MM,256,512,128,0.0726,0.132,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_11,Linear,MM,256,512,128,0.6925,0.3264,0.75,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_12,Linear,MM,256,512,128,0.0896,0.0966,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_13,Linear,MM,256,512,128,0.0169,0.0827,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_14,Linear,MM,256,512,128,0.017,0.0812,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_15,Linear,MM,256,512,128,0.0756,0.0454,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_16,Linear,MM,256,512,128,0.0521,0.1193,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_17,Linear,MM,256,512,128,0.6644,0.3916,0.75,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_18,Linear,MM,256,512,128,0.0659,0.1248,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_19,Linear,MM,256,512,128,0.0751,0.0415,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_20,Linear,MM,256,512,128,0.0148,0.1381,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_21,Linear,MM,256,512,128,0.0564,0.1433,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_22,Linear,MM,256,512,128,0.0106,0.1211,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_23,Linear,MM,256,512,128,0.5662,0.4184,0.75,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_24,Linear,MM,256,512,128,0.0642,0.0651,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_25,Linear,MM,256,512,128,0.0818,0.013,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_26,Linear,MM,256,512,128,0.0455,0.1252,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_27,Linear,MM,256,512,128,0.0975,0.0665,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_28,Linear,MM,256,512,128,0.024,0.0105,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_29,Linear,MM,256,512,128,0.5316,0.4411,0.75,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_30,Linear,MM,256,512,128,0.06,0.0342,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_31,Linear,MM,256,512,128,0.058,0.0747,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_32,Linear,MM,256,512,128,0.018,0.0401,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_33,Linear,MM,256,512,128,0.0006,0.1057,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_34,Linear,MM,256,512,128,0.0837,0.0288,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_35,Linear,MM,256,512,128,0.6329,0.4683,0.75,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_36,Linear,MM,256,512,128,0.0154,0.0795,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_37,Linear,MM,256,512,128,0.0788,0.0936,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_38,Linear,MM,256,512,128,0.082,0.0337,0.0,"(1, 512)","(1, 128)",dp_stress
31,stress_layer_39,Linear,MM,256,512,128,0.0215,0.1284,0.0,"(1, 512)","(1, 128)",dp_stress
32,stress_layer_0,Linear,MM,256,512,128,0.0821,0.1263,0.0,"(1, 512)","(1, 128)",dp_stress
32,stress_layer_1,Linear,MM,256,512,128,0.0014,0.1241,0.0,"(1, 512)","(1, 128)",dp_stress
32,stress_layer_2,Linear,MM,256,512,128,0.0598,0.1146,0.0,"(1, 512)","(1, 128)",dp_stress
32,stress_layer_3,Linear,MM,256,512,128,0.022,0.0512,0.0,"(1, 512)","(1, 128)",dp_stress
32,stress_layer_4,Linear,MM,256,512,128,0.0401,0.0457,0.0,"(1, 512)","(1, 128)",dp_stress
32,stress_layer_5,Linear,MM,256,512,128,0.64,0.3901,0.75,"(1, 512)","(1, 128)",dp_stress
32,stress_layer_6,Linear,MM,256,512,128,0.0491,0.0893,0.0,"(1, 512)","(1, 128)",dp_stress
32,stress_layer_7,Linear,MM,256,512,128,0.0169,0.0522,0.0,"(1, 512)","(1, 128)",dp_stress
32,stress_layer_8,Linear,MM,256,512,128,0.0974,0.0403,0.0,"(1, 512)","(1, 128)",dp_stress
32,stress_layer_9,Linear,MM,256,512,128,0.0368,0.0368,0.0,"(1, 512)","(1, 128)",dp_stress
32,stress_layer_10,Linear,MM,256,512,128,0.0921,0.1103,0.0,"(1, 512)","(1, 128)",dp_stress
32,stress_layer_11,Linear,MM,256,512,128,0.5208,0.3083,0.75,"(1, 512)","(1, 128)",dp_stress
32,stress_layer_12,Linear,MM,256,512,128,0.0329,0.0652,0.0,"(1, 512)","(1, 128)",dp_stress
32,stress_layer_13,Linear,MM,256,512,128,0.0548,0.0348,0.0,"(1, 512)","(1, 128)",dp_stress
32,stress_layer_14,Linear,MM,256,512,128,0.0949,0.1347,0.0,"(1, 512)","(1, 128)",dp_stress
32,stress_layer_15,Linear,MM,256,512,128,0.0889,0.1421,0.0,"(1, 512)","(1, 128)",dp_stress
32,stress_layer_16,Linear,MM,256,512,128,0.056,0.1,0.0,"(1, 512)","(1, 128)",dp_stress
